Id,Titulo_P,Subtitulo_P,Descripcion,Valor,Marca,Categoria,Subcategoria,Sub_sub_categoria,URL_Redireccion,URL_Imagen_Principal,URL_Imagen_2,URL_Imagen_3,URL_Imagen_4,URL_Imagen_5,Tienda, Stock
"6439","Cava Conservadora de Vinos Wine Collection 8 botellas","Display digital."," display digital.","00","Wine Collection","Electrohogar","Heladeras y Freezers","Cavas","http://www.carrefour.com.ar/electrohogar-1/heladeras-freezers/cavas/cava-conservadora-de-vinos-wine-collection-8-botellas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798105029110.jpg","","","","","Carrefour",""
"6794","Termotanque a Gas Señorial 85 Litros TSZ-85MG Blanco","Quemador de alto rendimiento."," permiten lograr una efectiva alta recuperación. Calentamiento simultáneo: al abrir una canilla se comienza a recuperar el agua caliente simultáneamente con el uso.Tiro natural vertical","00","Señorial","Electrohogar","Termotanques","Termotanques a Gas","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-a-gas/termotanque-a-gas-de-alta-recuperacion-se-orial-tts-85.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000679_1.jpg","","","","","Carrefour",""
"6793","Termotanque a Gas Señorial 160 Litros TTS-160 Blanco","Termotanque a ga Señorial TTS-160 160lts con regulador de temperatura y piloto analizador de gases","Sistema para apoyar","00","Señorial","Electrohogar","Termotanques","Termotanques a Gas","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-a-gas/termotanque-a-gas-de-alta-recuperacion-se-orial-tts-160.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000693_1.jpg","","","","","Carrefour",""
"6791","Termotanque a Gas Señorial 50 Litros TTS-50 Blanco","Termotanque a gas de alta recuperación Señorial TTS-50 50lts con regulador de temperatura y piloto analizador de gases.","Sistema dual para apoyar y colgar","00","Señorial","Electrohogar","Termotanques","Termotanques a Gas","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-a-gas/termotanque-a-gas-de-alta-recuperacion-se-orial-tts-50.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000587_1.jpg","","","","","Carrefour",""
"6790","Termotanque a Gas Señorial 30 Litros TTS-30 Blanco","Termotanque a gas de alta recuperación Señorial TTS-30 30lts con regulador de temperaturay piloto analizador de gases","Sistema dual para apoyar y colgar","00","Señorial","Electrohogar","Termotanques","Termotanques a Gas","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-a-gas/termotanque-a-gas-de-alta-recuperacion-se-orial-tts-30.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7796825000570_1.jpg","","","","","Carrefour",""
"14146","Juego de Jardín Naipes 5 Piezas Resina y Acero"," todo plegable."," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/juegos-de-jardin/set-hdpe-5-pzs-pleg-mesa-86x86-4-sil.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078880058-1.jpg","","","","","Carrefour",""
"14145","Parasol Atlantic Aluminio Verde Manzana"," 3 m de diámetro!"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/parasol-alum-3m-verde-manzana.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078549306-1.jpg","","","","","Carrefour",""
"14144","Parasol Atlantic Aluminio Naranja"," 3 m de diámetro!"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/parasol-alum-3m-naranja.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078249305-1.jpg","","","","","Carrefour",""
"14143","Parasol Atlantic Aluminio Rojo"," 3 m de diámetro!"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/parasol-alum-3m-rojo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078149308-1.jpg","","","","","Carrefour",""
"13068","Sillón Round Estampado Sellos"," diseño de sellos."," son apreciados para la confección de prendas y accesorios de alto rendimiento.","00","","","","","http://www.carrefour.com.ar/muebles/living-comedor/mesas-y-sillas/sillon-redondo-tela-estampillas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072241985ok-1.jpg","","","","","Carrefour",""
"9979","Parasol Suspendido Curazao Aluminio Crudo","Con ventilación superior para que el viento no lo embolse."," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/parasol-suspendido-diam-3-mts-crudo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/a/para_0000_3267078013456.jpg","","","","","Carrefour",""
"14498","Bolso Portanotebook Business 42CM Negro","Compartimiento para notebook - Medidas: 32 x 42 x 13 Cm.","Bolso Portanotebook con dos cierres. Cuenta con un compartimiento para notebook. Riendas para colgar. Material: Poliester. Medidas: 32 x 42 x 13 Cm.","00","Carrefour","","","","http://www.carrefour.com.ar/bolsos-y-valijas/bolsos/bolso-portanotebook-business-42cm-2-comp.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614610183045-1.jpg","","","","","Carrefour",""
"14495","Pelota de Básquetbol Nº5","Pelota de Básquetbol Nº5 de caucho color naranja y marron.","Pelota de Básquetbol Nº5 de caucho color naranja y marron. Tiene un peso de 470-500 Gramos. La presión ideal de aire para esta pelota es entre 0.48 y 0.62 Bar.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-basketball-n-5.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614610765456-1.jpg","","","","","Carrefour",""
"14493","Aro de Básquet con Sistema Volcada","Nº7 - Diametro 45 Cm","Aro de básquet con resortes de sistema de volcada color rojo con red blanca. Tiene un diámetro de 45 Centímetros ideal para pelotas Nº7.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/aro-de-basquet-con-sistema-volcada.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798142872281-1.jpg","","","","","Carrefour",""
"14492","Aro de Básquet Nº5","Aro de básquet color rojo con red blanca. Ideal Para pelotas número 5.","Aro de básquet color rojo con red blanca. Ideal Para pelotas número 5.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/aro-de-basquet-n-5.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798142872274_1.jpg","","","","","Carrefour",""
"14491","Mini Arco de Fútbol","Edad recomendada: Más de 3 Años."," 1 red","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/mini-arco-de-futbol.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798142872267-1.jpg","","","","","Carrefour",""
"14490","Arco de Fútbol 2 Metros de Ancho","1.5 metros por 2 metros de ancho -  Edad recomendada: Más de 3 Años."," 1 red y 6 precintos.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/arco-de-futbol-2-metros-de-ancho.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7798142872250-1.jpg","","","","","Carrefour",""
"13052","Escritorio de Oficina Iconos Negro","Confeccionado en vidrio templado y estructura de acero"," con procesos de producción con mínimos desperdicios. Uno de los materiales que menos afecta el medioambiente.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/escritorios/escritorio-cano-y-vidrio-diseno-iconos-1.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072142015-2.jpg","","","","","Carrefour",""
"13051","Sillón de Oficina Cozumel Marrón"," con sistema ''gas lift'' de elevación por palanca."," recupera su belleza original.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/sillas-y-sillones/sillon-de-oficina-alto-color-marron.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072142008-2.jpg","","","","","Carrefour",""
"6776","Vaporizador San-Up 3077"," 6 a 8 horas de evaporado"," tiro balanceado). Totalmente seguro y silencioso. Con apagado automático e indicador del nivel de agua. Potencia 520W. Corriente máxima 2.25 A. Capacidad del recipiente 4 lts. Tiempo de evaporado 6 a 8 hs.","00","San Up","","","","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/nebulizadores/vaporizador-san-up-3077.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7793647030778.jpg","","","","","Carrefour",""
"14884","Termotanque a Gas Eskabe Acquapiú 52 Litros A5-800 Acero Inoxidable","Capacidad 52 litros - alta recuperacion de hasta 800 Litros por hora - Multigas","El Termotanque a Gas Eskabe Acquapiú A5-800 con una capacidad para 52 litros y una alta recuperacion de hasta 760 Litros por hora. Tiene sistema de encendido piezoeléctric. oPuede utilizarse con gas natural o con gas envasado. Tiene válvula de seguridad que cierra el gas automaticamente si se apaga la llama piloto.","00","Eskabe","Electrohogar","Termotanques","Termotanques a Gas","http://www.carrefour.com.ar/electrohogar-1/termotanques/termotanques-a-gas/termotanque-eskabe-acquapiu-800-lts-mg.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/s/asd_0000_7796931840527.jpg","","","","","Carrefour",""
"14522","Depósito de Jardín Endura EGD3030ZA 3 x 3 x 2.10 M","Depósitos de Jardín Australianos de Acero con Puertas de Abrir con Bisagras.","Depósitos de Jardín Australianos de Acero con Puertas de Abrir con Bisagras. El deposito mide 3 x 3 x 2.10 Metros. No incluye Piso.","00","Endura","","","","http://www.carrefour.com.ar/jardin/muebles/depositos/dep-sito-de-jard-n-endura-3-00mx3-00mx2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/3/9345336005499-1.jpg","","","","","Carrefour",""
"14521","Depósito de Jardín Endura ESS2323A 2.25 x 2.25 x 2.05 M","Depósitos de Jardín Australianos de Acero con Puertas de Abrir con Bisagras.","Depósitos de Jardín Australianos de Acero con Puertas de Abrir con Bisagras. El deposito mide 2.25 x 2.25 x 2.05 Metros. No incluye Piso.","00","Endura","","","","http://www.carrefour.com.ar/jardin/muebles/depositos/dep-sito-de-jard-n-endura-2-25mx2-25mx2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/3/9345336004744-1.jpg","","","","","Carrefour",""
"14489","Pelota de Básquetbol Nº7","Pelota de Básquetbol Nº7 de caucho color naranja y marrón.","Pelota de Básquetbol Nº7 de caucho color naranja y marrón. Tiene un peso de 580-620 Gramos. La presión ideal de aire para esta pelota es entre 0.48 y 0.62 Bar.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-basketball-n-7.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614611112136-1.jpg","","","","","Carrefour",""
"14520","Depósito de Jardín Endura ESS2315ZA 2.25 x 1.50 x 2.10 M.","Depósitos de Jardín Australianos de Acero con Puertas de Abrir con Bisagras.","Depósitos de Jardín Australianos de Acero con Puertas de Abrir con Bisagras. El deposito mide 2.25 x 1.50 x 2.10 Metros. No incluye Piso.","00","Endura","","","","http://www.carrefour.com.ar/jardin/muebles/depositos/dep-sito-de-jard-n-endura-2-25mx1-50mx2.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/e/dep_0002_9345336002498.jpg","","","","","Carrefour",""
"14487","Pelota de Básquetbol Nº3","Pelota de Básquetbol Nº3 de caucho color naranja y marron.","Pelota de Básquetbol Nº3 de caucho color naranja y marron. Tiene un peso de 300-320 Gramos. La presión ideal de aire para esta pelota es entre 0.28 y 0.41 Bar.","00","","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-basquetbol-n-3.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614610765449-1.jpg","","","","","Carrefour",""
"14486","Scooter de Tres Ruedas para Varon","Scooter de tres ruedas con diseño para varon.","Scooter de tres ruedas con diseño para varon. Rueda frontal de 15 Cm  y rueda trasera 12 Cm. El scooter es de plastico con un caño estructural de hierro.","00","Carrefour","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/deportes/scooter-varon-tres-ruedas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3613867231240-2.jpg","","","","","Carrefour",""
"14485","Scooter de Tres Ruedas para Nena","Scooter de tres ruedas con diseño para nena.","Scooter de tres ruedas con diseño para nena. Rueda frontal de 15 Cm  y rueda trasera 12 Cm. El scooter es de plastico con un caño estructural de hierro.","00","Carrefour","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/deportes/scooter-nena-tres-ruedas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3613867231233-2.jpg","","","","","Carrefour",""
"14484","Scooter de Aluminio para Nena","Scooter es de aluminio. Es pleglable y tiene altura ajustable.","Scooter de dos ruedas con diseño para nena. El scooter es de aluminio. Es pleglable y tiene altura ajustable.","00","Carrefour","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/deportes/scooter-de-aluminio-para-nena.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3613866988602-2.jpg","","","","","Carrefour",""
"13445","Cafetera Programable Black and Decker CM2031"," Programable."," de 1 a 4 tazas. Tiene una jarra con una capacidad para 12 tazas de cafe.","00","Black & Decker","Pequeños Electrodomésticos","Desayuno","Cafeteras","http://www.carrefour.com.ar/pequenos-electrodomesticos/desayuno/cafeteras/cafetera-black-and-decker-programable-mo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/50875816497.jpg","","","","","Carrefour",""
"14482","Pelota de Fútbol Nº5 Top Life Stroke","Pelota de fútbol de cuero sintético Top Life Stroke numero 5.","Pelota de fútbol de cuero sintético Top Life Stroke numero 5. Color blanco con detalles en negro y verde.","00","Top Life","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-futbol-n-5-top-life-stroke.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/0/2015223456785-1.jpg","","","","","Carrefour",""
"14480","Pelota de Fútbol Nº5 Top Life Futsal","Pelota de fútbol de cuero sintético Top Life Futsal numero 5.","Pelota de fútbol de cuero sintético Top Life Futsal numero 5. Color blanco con detalles en negro y verde.","00","Top Life","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-futbol-n-4-top-life-futsal.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/8/1829123456780.jpg","","","","","Carrefour",""
"13048","Sillón Elegance Chocolate","."," son apreciados para la confección de prendas y accesorios de alto rendimiento.","00","","","","","http://www.carrefour.com.ar/muebles/living-comedor/mesas-y-sillas/sillon-alto-color-chocolate.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072141971-2.jpg","","","","","Carrefour",""
"14917","Sillón Reclinable 2 Cuerpos Gavle Negro"," color negro"," dependiendo de su uso.","00","Carrefour","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-reclinable-2-cuerpos-negro.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267078888634-1.jpg","","","","","Carrefour",""
"9160","Termómetro Digital Infrarrojo Aspen FDIR-V1","Termómetro FDIR-V1 de Aspen. Es para oído o frente y da una lectura rápida en solo segundos.","Termómetro FDIR-V1 de Aspen. Es para oído o frente y da una lectura rápida en solo segundos. Ideal para niños y bebés. Medición de la temperatura ambiente e incluye la función reloj.","00","Aspen","","","","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/termometros/termometro-digital-infrarrojo-aspen-mod.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/7/7790808036563_1.jpg","","","","","Carrefour",""
"7440","Nebulizador Ultrasónico Aspen NU 610","Nebulizador Ultrasónico Aspen NU 610 Fácilmente transportable. Ideal para niños y adultos. Timer de apagado automático. Regulador digital de niebla. Ultrasilencionso. Sistema monocamára.","Cumple con las normas de baja emisión electromagnética.","00","Aspen","Cuidado Personal y Salud","Cuidados de la Salud","Nebulizadores","http://www.carrefour.com.ar/mundo-bebe/cuidado-del-bebe/nebulizadores/nebulizador-ultrasonico-aspen-nu-610.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/e/bel_0000_7790808031971.jpg","","","","","Carrefour",""
"14513","Sillón Kahlo Ecocuero Crudo"," confeccionado en Ecocuero y estructura de madera."," otorgando mayor confort y comodidad.","00","Poliflex","","","","http://www.carrefour.com.ar/muebles/living-comedor/sillones/sillon-kahlo-2-cuerpos-eco-crudo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/i/sillon.jpg","","","","","Carrefour",""
"14479","Pelota de Fútbol Nº4 Top Life Official","Pelota de fútbol de cuero sintético Top Life Official numero 4.","Pelota de fútbol de cuero sintético Top Life Official numero 4. Color blanco con detalles en negro y verde.","00","Top Life","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-futbol-n-5-top-life-official.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/8/1824123456785.jpg","","","","","Carrefour",""
"13798","Cortacésped Black & Decker 1200W GR1000-AR","3 diferentes niveles de corte"," la cortadora de cesped de Black & Decker le permite desplazarse a lo largo del terreno con presicion y facilidad. Su resultado es una superficie pareja y limpia.","00","Black & Decker","","","","http://www.carrefour.com.ar/jardin/corta-cesped/cortadora-electrica-1200w-ancho-de-corte.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885911442848-1.jpg","","","","","Carrefour",""
"14477","Pelota de Fútbol Nº5 Top Life Liga","Pelota de fútbol de cuero sintético Top Life Liga numero 5.","Pelota de fútbol de cuero sintético Top Life Liga numero 5. Color blanco con detalles en negro y verde.","00","Top Life","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/juegos-y-juguetes/juegos-deportivos/pelota-de-futbol-n-5-top-life-liga.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/5/1542312345671-1_2.jpg","","","","","Carrefour",""
"13797","Bordeadora Black & Decker 350W GL300T-AR"," con mango auxiliar para mayor facilidad de uso"," comoda y muy facil de usar.","00","Black & Decker","","","","http://www.carrefour.com.ar/jardin/corta-cesped/bordeadora-350-watts-black-decker-pimpo.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885911442831-1_1.jpg","","","","","Carrefour",""
"13795","Hidrolavadora Black & Decker 1300 Watt S-Ar PW1300S","Posee bomba de aluminio y filtro para la entrada de agua."," toldos y todo lo que se te ocurra quedará limpio y sin esfuerzo!","00","Black & Decker","","","","http://www.carrefour.com.ar/jardin/hidrolavadoras/hidro-100-bar-1300w-pw-1300s-ar.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885911386708-2.jpg","","","","","Carrefour",""
"13794","Cortacésped Black & Decker 1200W GR3450-AR","5 diferentes niveles de corte y ajuste de altura automático"," la cortadora de cesped de Black & Decker le permite desplazarse a lo largo del terreno con presicion y facilidad. Su resultado es una superficie pareja y limpia.","00","Black & Decker","","","","http://www.carrefour.com.ar/jardin/corta-cesped/cortadora-de-cesped-1200w.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885911375207-2.jpg","","","","","Carrefour",""
"13792","Cortacésped Black & Decker 1600W GR3850-AR","5 diferentes niveles de corte y ajuste de altura automático"," la cortadora de cesped de Black & Decker le permite desplazarse a lo largo del terreno con presicion y facilidad. Su resultado es una superficie pareja y limpia.","00","Black & Decker","","","","http://www.carrefour.com.ar/jardin/corta-cesped/cortadora-de-cesped-1600w.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885911350747-2.jpg","","","","","Carrefour",""
"9557","Televisor LED Telefunken 32'' HD TKLE3215D","LED TV 32''. Resolución: 1366 x 768 - HDMI x2 - USB x1 - Sintonizador digital incorporado","imagen y texto. Ángulo de visión 160°. Brillo 300 cd/m2.  Entradas posteriores de Audio/Video/PC/Componentes de video. Salida A/V.  Salida Audio Digital Coaxial (S/P DIF).  Sintonizador digital incorporado","00","Telefunken","","","","http://www.carrefour.com.ar/imagen/televisores/led-1/led-tv-32-telefunken-mod-tkl3215d.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/l/elzx_0015_7796885401584_1.jpg","","","","","Carrefour",""
"13791","Cortacésped Black & Decker 1000W GR3050- AR","3 diferentes niveles de corte"," la cortadora de cesped de Black & Decker le permite desplazarse a lo largo del terreno con presicion y facilidad. Su resultado es una superficie pareja y limpia.","00","Black & Decker","","","","http://www.carrefour.com.ar/jardin/corta-cesped/cortadora-de-cesped-1000w.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/885911350730-2.jpg","","","","","Carrefour",""
"14078","Juego de Jardín Catalina 9 Piezas Eucaliptus","Mesa y 8 sillas."," como sustituto del cedro y la teka. De gran resistencia al agua y estabilidad a través del tiempo.  Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno. Solo necesita una mano de aceite para madera exótica cada 6 meses.","00","Life Style","","","","http://www.carrefour.com.ar/jardin/muebles/juegos-de-jardin/set-9-pzs-eucaliptus-catalina.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjr_0000_5705820280926-06.jpg","","","","","Carrefour",""
"13037","Escritorio de Oficina Glossy Blanco","."," de poliseda o de tela lustrosa) para que las resinas melamínicas luzcan como salidas de fábrica.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/escritorios/escritorio-glossy-blanco-120x60x75cm.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072141254-2_1.jpg","","","","","Carrefour",""
"13395","Colchón Eléctrico Inflable Air Bed Bestway 2 Personas","Confeccionado en pvc y felpa. 2.03 x 1.52 mt. Incluye inflador eléctrico y parche de reparación. Descanso garantizado!"," es reciclable por varios métodos.","00","Bestway","","","","http://www.carrefour.com.ar/tiempo-libre-y-deportes/camping/colchones/colchon-electrico-2-plazas.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3609231578547_a.jpg","","","","","Carrefour",""
"14073","Sombrilla Playera Pacific Aluminio Verde","Sombrilla de playa grande y fuerte"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/sombrilla-playa-alum-240-cm-verde.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjr_0031_3610883316234-02.jpg","","","","","Carrefour",""
"14072","Sombrilla Playera Pacific Aluminio Blanca","Sombrilla de playa grande y fuerte"," lo que le permite permanecer inalterable por más tiempo que otros géneros. Para mantener nuestros Muebles de Jardín es conveniente no utilizar lavadoras a presión para la limpieza. Secarlos con un paño luego de las lluvias. No exponerlos innecesariamente a los rayos ultravioletas. Guardarlos en el invierno.","00","","","","","http://www.carrefour.com.ar/jardin/muebles/parasoles-y-sombrillas/sombrilla-playa-alum-240-cm-blanca.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/mdjr_0033_3610883316227-02.jpg","","","","","Carrefour",""
"13033","Escritorio de Oficina Jerico Negro"," con estantes laterales."," por lo cual se lo considera uno de los tipos de vidrio de mayor seguridad para el uso hogareño.","00","","","","","http://www.carrefour.com.ar/muebles/oficina/escritorios/escritorio-cano-y-vidrio-negro-110x60x75.html","http://cdn.carrefour.com.ar/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3267072141124-2.jpg","","","","","Carrefour",""
